ID,取引価格（総額）_log
1010280,6.514343501114802
1010309,7.15642559045504
1010521,6.563649389993988
1010608,7.308840063310669
1010815,7.43648929896479
1010942,7.597796102163479
1010946,7.448585143776907
1011106,6.659704961699535
1011108,6.53676883667126
1011111,6.4501581562429395
1011114,6.488427133462058
1011117,6.723795608632237
1011120,7.177363004853647
1011123,6.95487106853649
1011255,7.001942807165484
1011269,7.399128913371702
1011652,7.130300535748455
1011662,7.098797936635712
1011767,6.994348762823475
1012120,7.458461734940815
1012231,7.474100684804795
1012307,7.564479190757329
1012336,7.258133062248405
1012366,6.7068490878896485
1012406,7.6261095188542685
1012410,6.544389496002615
1012564,6.6160952609750545
1012933,7.578219397370454
1012937,6.490622948352301
1012954,6.861484831647348
1012964,6.625834179677315
1013070,6.291028062501556
1013072,6.324043719484031
1013074,7.570018815598697
1013181,7.060313037240978
1013185,7.525841839393284
1013215,6.840505063114456
1013244,7.527635673137187
1013247,6.680492790743659
1013374,6.504874478326305
1013416,6.32977848213278
1013468,6.760410830624186
1013609,6.573995182372644
1013612,6.573995182372644
1013662,7.133070125822248
1013837,6.885831195591057
1013900,7.087361972338144
1013960,7.560546034210637
1014149,6.513272188753206
1014281,6.9831451199205645
1014471,6.902685033754289
1014568,7.272870807902206
1014599,6.938628588108332
1014602,6.919033331417826
1014937,7.029687667801241
1014938,7.074292168758507
1015037,6.916880919213756
1015248,6.911711555266355
1015499,7.385270473152037
1015636,6.680048190832937
1015749,7.035153006078949
1015900,7.509817134321277
1017876,6.951750988803666
1017956,7.230986843644566
1018097,7.462168995612981
1018099,7.301285424277061
1018597,6.507618217787656
1018598,6.578679585207417
1018942,7.305964438715155
1019079,7.508150432730257
1019557,6.523085326972944
1019561,7.250350743076207
1019895,7.110656759217005
1020061,7.495604040702823
1022634,7.341667628005728
1023611,7.245591968728338
1023616,7.034733945433865
1023972,7.430804650915294
1024069,7.647893556607829
1024084,7.697414424423029
1024140,7.038753746900299
1024144,7.180220803426405
1024195,6.630427646268655
1024222,6.72017144180079
1024251,7.424417519012728
1024305,7.210274895457759
1024465,7.536859339396261
1024561,7.442821403618757
1024746,7.30467441383005
1024750,7.0497842028876505
1024914,7.447416392619046
1025292,7.526070724664983
1025325,7.453802141595376
1026174,7.187452146025919
1026194,7.461151327795783
1026401,7.349916651363777
1026627,6.93442502551932
1026749,7.293216540782993
1027237,7.365886774114583
1027389,7.204251826471082
1027517,7.383940182875687
1027519,7.286233459078711
1027965,7.338734120996669
1028157,7.213330822291769
1028371,7.2418251804211655
1028856,7.302580687864481
1029091,6.845025744428699
1029094,7.237376641883749
1029317,6.898711010534751
1029549,7.41333352553206
1029552,7.511028289442269
1029705,7.205022059283693
1032250,7.432689199329523
1032782,7.4324220014030695
1032822,7.146534494980691
1032848,7.042295984140016
1032925,7.1284252146541975
1032991,6.911703287587994
1033986,7.153510789608618
1034155,7.01424314350271
1034197,7.33493057653769
1034199,7.533804900129354
1034206,7.453200802572031
1034437,7.396417632329978
1034469,7.526879270432626
1034473,7.45637060358057
1034479,7.182166850268761
1034534,7.246155986970017
1034954,7.0796451619384655
1035049,7.3559547381794275
1035170,6.5761009160545365
1035812,6.526099443252813
1035816,6.494623651628056
1035942,6.8619187372349755
1036162,7.384065038754571
1036283,6.813618978134592
1036562,7.507102854657025
1036566,7.4945909445582
1036795,7.298970326719932
1036798,7.041724844018854
1036801,6.911598076524405
1036831,7.397877939027204
1036950,7.373140184925283
1037194,7.319987059993285
1037854,7.432623301894924
1037861,7.344475842448049
1038203,7.180852450260429
1038285,7.1229795341346644
1038379,7.4644599270588365
1038448,7.472184933781395
1038477,7.188568371363435
1038539,7.3465944243950565
1038718,7.437155984501767
1038745,6.574389512530736
1038888,7.480483099908238
1039017,7.370770150845054
1039127,7.379797851845079
1039208,7.362099972317215
1039212,7.2217524769593275
1039453,7.153083144326355
1039456,7.021720926060303
1039656,6.733073487159165
1039689,7.069818301172255
1039765,7.260418819385293
1040040,7.214295728218796
1040055,7.06754142228461
1040259,7.044792027003332
1040399,7.159787915914037
1040423,7.094131612207679
1040582,7.19471597329544
1040945,7.25267699796382
1041005,7.308525199794677
1041095,7.322817741614574
1041117,7.4751763460535825
1041336,7.282395244684696
1041558,6.79239585809083
1041608,6.333677462895683
1041677,6.945574356343137
1041694,7.126137556522823
1041709,7.265321258528414
1041901,7.556983881039116
1042062,6.787370824502741
1042101,6.564843925991499
1042108,6.632274489623068
1042167,7.215006632576951
1042172,7.290016749389163
1042309,6.94197344496931
1042333,7.148735261135958
1042708,6.601514171726428
1042799,7.177295965597349
1043011,7.095526091108911
1043212,7.118865493183598
1043338,7.415888980682408
1043443,6.980632065100612
1043477,7.1551276917443305
1043544,6.611147123499127
1043584,7.4505166477764275
1043586,7.542936888809042
1043689,7.471639731258887
1043691,7.378554174372091
1043798,6.5891206179305515
1043801,6.689417948634379
1043804,7.378196812803819
1043828,7.433781960651285
1043873,6.581813559730676
1043876,6.89152510412931
1043932,6.3764944504665
1044002,6.828279489556178
1044008,6.580730476284251
1044014,6.5483691770608985
1044019,6.507060562465163
1044023,7.105504238630776
1044080,7.518378826067322
1044083,7.165339954664135
1044275,6.680477961457285
1044525,7.370993622701248
1044562,7.310889124280766
1045230,7.172609760262989
1045503,6.903275707168195
1045614,7.240323029909317
1045862,7.3200696600311135
1046029,7.24603152380359
1046262,7.337945367910009
1046430,6.45328755552957
1046504,7.383089333149601
1046740,7.436790910757218
1046741,6.956991449634551
1046890,7.100958304439726
1046933,6.7838839840469385
1046937,6.699934898049215
1047108,7.341301845870748
1047126,7.479827092484212
1047237,7.453497395050616
1047400,6.299916169485215
1047404,6.384192525053112
1047405,7.084662773108623
1047411,7.330062006822075
1047483,5.999426838130226
1047485,5.896600880883308
1047486,6.023801012943504
1047716,7.004774884351846
1047957,6.90092087971422
1047962,6.822510775620317
1048054,7.4015936132141205
1048061,7.344276611223698
1048734,7.1095577484115635
1049017,7.177349397510298
1050006,6.851247126837905
1050009,6.57824104473744
1050171,6.904904610649858
1050188,6.94199032238454
1050411,6.816857277513736
1050797,6.776989026396968
1050996,6.589312447935711
1051005,6.265867468713424
1051272,7.43749979638338
1051444,7.002512431442853
1051537,6.968385405119915
1051705,7.033504465578844
1051710,6.354939672730832
1051774,7.09274713681036
1051835,6.8739851752032
1051837,7.392046087171363
1051839,6.831780897347265
1052037,6.273636952933255
1052039,7.144523075106355
1052043,7.267725436451305
1052818,7.131262549050693
1052874,6.738761076665072
1052877,7.107387273526115
1053050,7.239858135465759
1053223,7.6215178293832215
1053225,7.46351116747806
1053226,6.515879726776625
1054406,7.101574681273571
1054408,7.017722386980196
1054417,6.84916891157878
1054421,6.620859856579482
1054538,6.980777595370969
1054760,6.497798041118332
1054764,6.71514987937141
1054768,6.6423668051927685
1054772,6.643588693913574
1055657,6.6333979593882
1055660,7.224460266053413
1055673,6.603709552784474
1055828,7.522771665606885
1055831,7.5051542314934805
1055834,6.989738199397692
1055907,7.026446329371297
1055911,7.010527948015894
1056005,7.515209821275421
1056027,6.451910080002203
1056031,7.560476482528737
1056050,7.53780276950944
1056270,7.198867934884073
1056276,7.6140033863710554
1056377,7.29111992693628
1056487,7.275339647722255
1056493,6.80508771964237
1056499,7.342550663111385
1056677,7.192182785760132
1056927,6.772889808274855
1058324,7.378406575496204
1058471,7.467065939231574
1058610,7.552071505414294
1058686,7.082453091684055
1058793,7.253972534077207
1059128,6.685832897038445
1059136,6.537660455123955
1059384,6.999444421976928
1059736,7.547045664722191
1060133,7.4288694221745954
1060611,6.4570298243513635
1060613,6.670442531695476
1060782,7.230233364351609
1060924,6.547830833933561
1060928,6.4228599172428
1061062,7.563851763637754
1061144,7.301689932365536
1061425,7.32901731827675
1061503,7.234171760150132
1061592,7.293020120838463
1061597,7.491389607364162
1061599,7.589916952219192
1061677,7.2549987025267555
1061718,6.978273850158616
1061817,7.099977448843127
1061943,7.411964111159858
1062041,7.0351708796900185
1062648,7.253722360509141
1062652,7.226180515795218
1062826,7.38455779545786
1062827,7.457546764795123
1062851,7.117523941877695
1062852,7.246806413931552
1063142,7.238753919438228
1063143,7.259060744446608
1063408,6.861665079106718
1063477,6.723411099145264
1063484,7.198036844999364
1063487,7.170222093204136
1063641,7.200046641324785
1063646,7.120635710291766
1063648,7.346450464020066
1063652,7.401523056129522
1063657,7.351580853373394
1063661,7.351580853373394
1063666,7.376250242689789
1063671,7.2372587954889385
1063686,7.278832959494643
1063688,7.4057708872041035
1063983,7.2949980029680495
1064033,7.463328924140932
1064100,7.157836709850142
1064116,7.227003766393882
1064352,7.019684647433157
1064381,7.207118825301534
1064479,7.137726058037593
1064832,6.3940385898777405
1064890,7.555402519136533
1065239,7.385465583146366
1066603,7.281900769480576
1066606,7.411821653575234
1066680,7.382411129411388
1067041,7.199976469617674
1067043,7.229975894502466
1067045,7.134573141692628
1067047,6.9903206148680335
1067061,7.432311627308579
1067065,7.288098130392655
1067068,7.232322130409557
1067071,7.199369073180897
1067406,7.141664411481885
1067603,7.185889956036434
1067760,6.9574530911035195
1067771,7.11962068344788
1068062,7.048967196650728
1068790,7.0765784352605365
1069987,7.327114319251472
1070715,7.3395108735592745
1071374,7.23900997642139
1071379,7.204831541964435
1073083,7.223739508439074
1073085,7.113317522736586
1073619,7.127728487524674
1073774,7.091717886482762
1073776,6.998506849087705
1073780,6.902484341493196
1073781,7.05426790508988
1073784,6.976042728824528
1073788,6.976042728824528
1073790,7.129493432549879
1073792,7.098756270492512
1073794,7.250816375481176
1073796,7.077223512294185
1074006,7.101086925639876
1074221,6.502376663235528
1074328,7.024616687797021
1074385,6.358699386315206
1074440,6.352890886190649
1074919,7.050202525062837
1074925,7.223341766443134
1076406,6.83817855723458
1076594,7.138316667267429
1078477,6.787910081280715
1078702,6.996110706759097
1078705,6.368564860184225
1079471,6.3822205572252555
1079662,6.960483772587892
1080125,7.253079388331284
1080341,6.948955263256423
1080441,7.362378696472853
1081126,7.401506724204246
1081189,7.32780946530488
1081273,7.08034838188576
1081304,6.537764131583567
1081332,6.924920861470004
1081722,7.005093578214371
1081729,6.865692188912234
1082056,6.916880171332366
1082152,6.871737853939877
1082221,6.9997536241174645
1082589,7.015693690090852
1082593,7.468821295487641
1082874,7.40699928790644
1083817,7.094789399311975
1083906,6.922887892740821
1083933,6.805674087781896
1083938,6.736949429932975
1084401,6.945548686412458
1084968,7.059871010929082
1085647,7.41005667594528
1085703,6.266671622778797
1085831,6.9897062716387595
1085906,7.237555662465765
1085910,7.409804938419068
1086180,7.327998633518123
1086331,7.333441055451337
1086358,7.251295677538759
1086477,7.3620439470645564
1086527,6.853034340570665
1086926,7.2105549347144064
1086928,7.050248806910534
1087486,6.948734609425063
1087599,6.934627767754582
1093340,6.276026217245511
1094269,7.059199812977684
1096527,7.044043215509034
1100323,6.333917272542744
1100416,7.091528076210095
1104926,6.610566495256141
1108154,6.958490024251162
1110050,7.371749555636349
1110188,7.391118347017044
1110189,7.406398577088353
1110301,6.8467598955564695
1121233,6.839100773574482
1138353,6.838445292347113
1138891,6.675579462851573
1140289,6.8652488388456305
2000427,6.819673392788907
2005489,6.760735863176173
2005491,6.75369322626469
2005634,6.938965337103629
2007711,7.038313877898919
2008305,7.469086803730199
2008637,6.924580673758849
2008638,6.927753489688989
2008639,6.962593149837274
2008854,7.086509015854133
2008997,7.223943405901387
2009599,6.600018458121345
2009601,6.6018259099677685
2009731,6.950209521165175
2011639,6.844404755313417
2013423,7.1475277299217455
2014333,6.166423538422069
2014701,7.160683282382826
2014705,6.872667150588346
2014713,7.060502618762008
2015699,6.893691759294451
2015761,7.3399730393325795
2018150,6.861043513612004
2018622,7.305698651404266
3000744,6.970052406715332
3001700,6.944467429575646
3001701,7.246623917565505
3001828,7.08761590856183
3001829,6.3806537556624106
3002222,7.3931571119707735
3002352,6.593107874180634
3003249,6.031159647087674
3003616,6.8751612018432615
3005645,7.553858287251295
3005669,7.157031265222966
3005672,7.219226189858266
3007335,6.747465989775367
3007355,7.376615167695764
3007972,6.159863215409889
3008022,6.448545139511663
3008590,6.474225407063909
3010729,6.546186027596793
3011675,7.342249648332573
3013183,7.238278380740589
3034703,7.33351384079705
4000673,6.711070507443043
4000674,7.672202696598894
4000781,7.782343615364219
4000820,6.865574025120618
4000822,7.336125179692314
4000824,7.619096863397185
4000826,6.792896183756966
4001145,6.64451281822909
4001566,7.396205365786993
4001567,7.3923488400701745
4001665,7.582092875022464
4001823,7.211187568377457
4001825,7.737637417297229
4001909,7.5618124869059615
4002004,7.24270397318891
4002211,7.498380320604023
4002212,7.308123355896118
4002517,7.51192096237497
4002784,6.773315590458026
4002933,7.447047937896237
4003043,7.423165991216983
4003044,7.246517568159507
4003045,7.017440884506512
4003046,7.176588291099619
4003225,7.1301942345015705
4003704,7.161481068914614
4003818,6.717979610453637
4003994,6.672721055508471
4004200,7.161707999042058
4004306,7.48870796191098
4004308,7.122650019403686
4004312,7.592246116268027
4004319,7.2059844167931955
4004320,7.1132722039720235
4004518,7.6283572436997344
4004521,6.796905192150572
4004524,7.624877209424194
4004527,6.797622614124567
4004530,6.838691213725993
4004537,7.207356057908878
4004718,7.269467435096995
4004887,6.468263291859507
4004903,6.976233242645204
4005043,7.7504105588724626
4005046,7.57524407292528
4005123,7.0135981121361715
4005263,7.4353010301129325
4005631,7.786077056325773
4005633,7.20619258108808
4005677,6.975218729815507
4005830,7.602444237250136
4005856,7.279437052302467
4006000,7.4501708277354055
4006095,7.73749049066753
4006098,7.491815293158531
4006106,7.135194264893282
4006223,6.6318062713891885
4006227,7.029210794577728
4006231,7.513107374010417
4006235,7.685338112722978
4006590,7.285683002239538
4006706,7.513788404217425
4006709,6.6450070898504405
4006713,6.962917071140882
4006716,7.249841503445286
4006729,7.215391151877559
4006736,7.3937475927011915
4006740,7.539605388921589
4007170,7.085761014084222
4007577,7.1879326751200345
4007640,7.3990934119758345
4007693,6.7123674337927595
4007872,6.78366179106865
4007918,6.711005405028481
4007979,7.3425504979888565
4008054,7.472719319122231
4008059,6.7658415534961405
4008076,7.263620118412354
4008130,6.287185647901516
4008253,6.821110754899254
4008336,7.082316759723157
4008454,7.191062073300922
4008497,7.174542650948577
4008723,6.5629265879595975
4008881,6.728902111056201
4008975,6.81760151671731
4008986,6.950643826071559
4009178,7.1255264405332595
4009185,6.717416660066963
4009493,6.458856196509278
4010360,6.290598995947587
4010364,6.31309648940839
4010374,6.314604873847414
4010544,7.2367817869909645
4010546,6.8931692719907955
4010780,7.313885149949425
4010783,7.287499423686263
4010785,6.980804144326936
4010911,7.345507536627299
4010912,7.24488765905125
4010978,7.116388014129328
4011329,7.262098558313281
4011528,7.245337560582848
4011599,7.380889124455524
4011697,7.393227513447613
4011740,7.545179791970971
4011744,7.377861909940005
4011748,7.3964225232718634
4011752,7.46473797013845
4011823,7.268859049034849
4012028,7.153788142096666
4012135,7.3413740980500295
4012137,7.526661201363278
4012140,7.300574891483393
4012142,7.056769489572022
4012596,7.532829431702872
4012725,7.131106663767876
4012728,7.17603986592962
4013340,7.184020864639234
4013344,7.24435182594761
4013624,7.375747902377952
4013966,7.672652602821887
4014047,6.559590199493111
4014121,7.4062100490488545
4014138,6.962778712980808
4014191,7.125990071744998
4014465,7.2746524102402566
4014467,7.323262540671301
4014730,7.737245923639108
4014785,6.502658396076936
4014895,7.254610339685221
4014935,6.555075755295744
4014937,7.5964326808025575
4014939,7.557148051574571
4014941,7.533091371988437
4014943,7.4877269939752225
4014968,7.051784892939987
4015133,6.708186400170264
4015135,7.454815885446948
4015187,6.803033533258778
4015682,7.428341346667968
4016024,7.04997987168473
4016421,7.2714214484039745
4016442,7.643364189036272
4016445,7.602774426121999
4016771,7.049235916536685
4017670,7.111710638595247
4017782,7.452808234457013
4018549,7.474403887482765
4018704,7.000624134270818
4018755,7.273490373806932
4018758,7.200086250613933
4018845,7.3246318519916285
4018992,7.578637270293249
4019166,7.269750142644714
4019248,7.337855154512699
4019646,6.982404586262934
4019856,7.239180805058589
4019900,7.034845663195017
4019947,6.947723162715458
4019949,6.9672993032194155
4019952,7.382565250311214
4019956,7.099586264728239
4020120,7.388216535267112
4020231,6.847861046903
4020241,7.344700953040164
4021227,7.6769188832270965
4021228,7.588830822747237
4021247,7.238669540341163
4021261,7.227161352211227
4021447,7.229276449254717
4021494,6.56592448316708
4021543,7.511699214715995
4021549,7.037264000794397
4021722,7.01082266581101
4021890,7.30396688491808
4021984,7.113350342769955
4022072,7.261069720767207
4022630,7.279889366514072
4022990,7.318726630498546
4023097,6.90903124222731
4023647,7.217514550141715
4023650,7.252578342589068
4024140,7.386967327824578
4024547,7.367520044479133
4024552,7.006816357212483
4024634,7.188331635764481
4024635,7.309234112831024
4024636,7.430413792546262
4024976,7.188495416873377
4025234,7.522797682198143
4025755,7.047814425101027
4026350,7.1385136300099035
4026461,6.942599624607781
4026734,7.097991705495995
4026738,7.173085053626193
4027685,6.431500202219922
4027748,7.3800053954912626
4027750,7.268783912893107
4028104,7.445160790697133
4028133,7.644384433645453
4028142,7.6278490785274515
4028387,6.80575699317523
4028836,7.5832387386776405
4028841,7.3506099226364165
4029044,7.366873757844068
4029282,7.105940452139599
4029303,7.268569562443928
4029306,7.2500716637158105
4030171,7.349813869089356
4030402,7.212952497636263
4031028,7.416082624437341
4031165,7.263116654845718
4031175,7.294056119596495
4031183,7.012686912356735
4031185,7.376608373393052
4031193,7.533099310133765
4031453,7.215092340679142
4031621,7.425612296829077
4031627,7.437377088572771
4031713,7.180848773312267
4031716,7.432524748691523
4031718,7.129896839232782
4031721,7.432524748691523
4031738,7.242060643381578
4031742,7.289050805548566
4032112,6.626464967021335
4032116,7.220469719381167
4032120,7.537750816725147
4032278,7.262584715288786
4032397,7.151009495150125
4032502,7.29701231130178
4032506,7.532308324437483
4032511,7.400233310338897
4032959,7.281491088974273
4032962,7.264501565251773
4032964,7.123565697981193
4032966,7.144142642554617
4032968,7.287371877445249
4032970,7.183040646318136
4032982,7.037039741722907
4032984,7.25132566363962
4033756,7.475971870276145
4034013,7.100206577493162
4034990,6.283492078182538
4035609,7.0844252350538115
4035684,6.723510467982024
4035778,7.226795401539831
4035839,7.11901904577407
4035973,6.851529823667369
4036193,7.037497285346297
4036340,7.282063468589025
4036342,7.479205173686323
4037323,6.604335131228669
4037330,7.203212613460906
4037583,7.486356802418597
4037586,7.344427750687468
4037846,7.405652825222615
4039789,7.397384747199027
4040762,6.313110938032838
4040766,6.297804324182164
4040819,7.4166396188412405
4040821,7.198278883895476
4043603,7.1380422311831415
4043607,7.203213866571911
4043611,7.303683905757041
4043770,7.282063468589025
4067927,6.727349943040768
4073498,6.104684397225806
5001052,6.834623431893655
5001842,6.272118725300565
5001843,6.272118725300565
5002416,6.155418667002022
5002417,6.656102313324577
5003638,6.826008959365719
5003639,6.9292171323924885
5003640,7.290656696813618
5005471,7.1923985291964385
5006125,7.215324275912368
5006865,7.060416046566708
5007499,6.292681567603992
5007514,6.854599260997524
5007705,6.960657778656418
5008333,7.371857020833114
5008422,7.225572936483618
5008427,7.0171270660837095
5008429,7.039230242538509
5009076,6.759275224589811
5009313,7.137433152560045
5009390,7.443511280031927
5010056,7.144074315659026
5010058,6.884760251174082
5010060,6.860959442722468
5010070,6.670864476926977
5010073,6.908879631772234
5011455,7.314101090464452
5011464,7.434239207066786
5011885,7.3746944935383025
5012039,7.0464379984670735
5012310,6.9101446235122275
6000586,6.841082971758444
6000843,7.011333969337872
6001659,7.3802823674384
6001725,6.87685892483682
6002184,7.499298122302785
6009507,7.088752330399072
6009511,7.115357778274704
7001497,7.276789033893962
7001804,6.386755970593814
7001910,7.347567896767902
7002632,7.00360587105049
7002663,6.235772332103161
7002725,6.434054266510358
7003330,7.547791524420551
7003331,7.535454875503665
7003584,7.335768842403554
7006050,7.2960326669615405
7006587,7.065034031409728
7007570,6.414434463952284
7007673,6.5479826695268555
7007677,6.546621813605344
7007681,6.6627075031043965
7007742,7.110859945815926
7007834,7.26917079512436
7008625,7.317972593134006
7009744,7.238953236941924
7010261,7.65510430661083
7011266,7.128639850558308
7012062,7.336926353452992
7012095,7.209122447429472
7013468,7.240849716380054
7014157,7.259867064926151
7014537,6.664051288222848
7014649,7.052277800859554
7017832,7.377887912871645
7017838,7.275363349118597
7018252,7.0520728798967225
7018479,6.484582157152212
7018485,6.853704742256042
7018491,6.770575639491084
7018841,7.516853817451872
7019131,7.2750173144555035
7019685,7.37652909233244
7020813,7.241474467083697
7021140,7.380420215997408
7021335,7.270723626784684
7021635,6.842705290514707
7021653,7.295682961020579
7021657,6.969808491884224
7022767,6.59450253707902
7023613,6.830737753357222
7023848,7.163883690261918
7025431,7.134249241350371
8004199,7.357293583148826
8004483,7.332920442035673
8004484,7.172638119652059
8005020,6.681675046347212
8006214,7.1723910063285485
8007642,6.910181768736304
8007908,6.420786341165109
8008227,6.956173934659695
8008999,6.847685223752902
8009339,6.575714985315528
8009411,7.206386676957918
8009572,7.336432769478506
8010260,7.20241086454055
8010745,7.338008195505956
8010752,7.38065109890798
8011231,7.38487283592445
8012069,7.144394849253769
8012947,7.351611552502093
8015024,6.858668684040264
8015095,6.750548589224709
8015757,6.6175416078719635
8015760,6.84150042415197
8016178,7.147320428003005
8016866,6.682798018738218
8019408,6.726958805524508
8024837,7.377831956743048
8025161,6.816799381992406
8025163,6.614593038275871
8025165,6.439309360529806
8025402,7.426933318748176
8026414,6.473934015077856
8027281,6.996358950459928
8027431,6.789415639200148
8027434,6.847384512484406
8027543,6.686476420748131
8027643,7.141312144782428
8028975,6.879939497718273
8029399,7.274471159126488
8029715,7.296473636365012
8029718,7.073353095752658
8029721,7.28080450593871
8030698,7.467587528985118
8030700,7.491337750338865
8032625,7.523073095822114
8033809,7.485240894699085
8037383,7.360572453687861
8039094,6.851921402505653
8039097,7.1261771950196815
8040080,7.216085014214753
8040458,6.391452882869199
8040926,6.538289944341062
8040930,6.728837931578922
8041152,7.018727433987029
8041736,6.711448603911386
8041741,6.551612498012595
8041745,6.598853904813727
8041754,6.70042775106036
8043000,7.179168716684078
8043739,7.033874953566404
8044470,7.113436319439629
8044834,7.042628109142915
8046270,7.370249567908265
8048002,7.587339443831612
8048007,7.506535945380171
8048011,7.5353677702046005
8048328,7.35971237135401
8048331,7.479472746524613
8049318,7.6205753829179015
8051848,7.6110217484535125
8051856,7.561814819055002
8053924,7.559189034305546
8060222,7.018652911371373
8067038,7.339272191771488
8067220,7.53494428960784
8067353,7.444525294829965
8067355,7.433323880372441
8067357,7.433323880372441
8067605,7.293833192581441
8068184,7.542147549623274
8074591,7.419481017600162
8074593,7.385746774881098
8074594,7.386823176642281
8089243,7.405999121446615
8089246,7.384259390417199
8089249,7.386823176642281
8089250,7.405999121446615
8089253,7.408931744456283
8089254,7.465646117736692
9000208,7.366667333938725
9000209,7.404535547828693
9000371,7.140857842856416
9000412,7.277991362571949
9000826,6.309832664097364
9001845,6.861436673001901
9001970,6.4196453890024685
9001971,6.362219704756318
9001972,6.366116110979097
