ID,取引価格（総額）_log
1004504,7.297735072367214
1004571,7.1149684523463135
1004616,7.02660987956045
1004618,7.269397652096911
1004621,7.493609405345608
1004624,7.617540865640059
1004895,7.487633777545169
1004914,7.243662924741926
1005038,7.423299812208354
1005153,6.562154672636675
1005328,7.5785439305072515
1005332,7.542590011266256
1005384,7.516216942020145
1005402,6.367982738189167
1005406,6.5491487485455675
1005408,6.938325925093482
1005410,6.353550587274917
1005418,6.726175547058501
1005549,6.79407154107184
1005551,7.433732381349477
1005836,6.887007338675485
1005841,6.812592530305167
1005879,6.169598383048379
1005882,6.263160036184533
1005885,7.020923786654932
1006008,7.309408599995093
1006012,7.291068778529752
1006081,7.19676991324409
1006085,7.20209688896057
1006146,7.523448706864848
1006251,7.0085509424485775
1006280,6.964975319813413
1006397,6.852991546432545
1006423,7.584939413017455
1006495,7.056093656101934
1006529,7.460280261427741
1006532,6.9558138662788895
1006534,7.008314639977525
1006628,6.881374060546069
1006631,7.429935603692679
1006633,6.897650355455985
1006723,7.160840416905321
1006799,6.791605013408391
1006884,6.654025097890934
1006891,6.903370701873363
1006898,6.974846325205339
1006920,6.950328065377048
1006926,6.739207924827977
1007149,6.326275510284311
1007152,6.262420608284698
1007156,6.628245357584328
1007308,7.591189508825341
1007397,7.4758613669993865
1007483,7.403678538223414
1007489,7.301528195824372
1007494,7.199014481965134
1007555,7.481772288628452
1007587,7.464212550099823
1007589,6.4262170681318445
1007593,7.44356563405921
1007597,6.354413982279824
1007600,6.597781518592182
1007603,6.211575742941189
1007606,6.409587824151123
1007770,7.486036015902958
1007869,7.514647676855473
1008076,7.0064548321953435
1008079,7.675187539471428
1008128,7.3838977866014135
1008151,7.571333139803742
1008192,7.356472621526223
1008253,7.520991299568572
1008255,7.3970951211164575
1008285,7.141608219383292
1008431,7.321771883902985
1008434,7.184210486614603
1008442,7.383873190878972
1008642,7.5226302217637055
1008657,7.5405161193230406
1008660,6.707920494378632
1008671,6.484114714702906
1008693,7.580867015110646
1008904,6.798942585534316
1008906,6.9639939973622536
1008955,7.427382961195974
1008959,7.421764861423979
1009065,7.027998120192662
1009067,7.33293998017229
1009185,7.294964931005811
1009188,7.185309868809222
1009190,7.341143590842117
1009195,7.334665262334559
1009401,7.273594563419516
1009527,6.904385268344684
1009529,7.198173310039978
1009532,7.391983254025833
1009633,7.459719896300636
1009693,7.318825765751774
1009695,6.416783382543017
1009959,7.248220146567871
1009982,6.894369820299403
1009996,7.416240266457386
1010122,7.457699742047503
1010250,7.259770105767776
1010275,6.355621034739412
1010280,6.503027957354331
1010309,7.163556346459535
1010521,6.548299979275436
1010608,7.325800927217436
1010815,7.45546319644031
1010942,7.597752040259202
1010946,7.454849170489275
1011106,6.656783549514918
1011108,6.498500372906338
1011111,6.432281970056906
1011114,6.481371283362363
1011117,6.728191705861573
1011120,7.159634596588417
1011123,6.948104579317768
1011255,6.984219330863127
1011269,7.404580016083353
1011652,7.101810802631664
1011662,7.094186868211286
1011767,6.992035931008072
1012120,7.431639324156858
1012231,7.457362863497507
1012307,7.543277696277347
1012336,7.241491552251179
1012366,6.718036803927358
1012406,7.6467550181998405
1012410,6.533046343865434
1012564,6.6251277045973005
1012933,7.57226308707987
1012937,6.480740308293502
1012954,6.884255925893829
1012964,6.6246991490124225
1013070,6.286797198822509
1013072,6.332538079789205
1013074,7.566850414688906
1013181,7.065387640761263
1013185,7.510123920313351
1013215,6.855936086787153
1013244,7.52561448277795
1013247,6.6736147221602895
1013374,6.503840277005585
1013416,6.303347436775137
1013468,6.76647541421362
1013609,6.573436269811005
1013612,6.573436269811005
1013662,7.109160992774635
1013837,6.883033795781902
1013900,7.084833281612781
1013960,7.567084847726367
1014149,6.557207952622405
1014281,6.976844279422507
1014471,6.8751385328683625
1014568,7.2624730816980385
1014599,6.929537366910377
1014602,6.900446763189855
1014937,7.039783131215597
1014938,7.082379914687468
1015037,6.918929185114795
1015248,6.894896859811436
1015499,7.393150316239938
1015636,6.682835222456281
1015749,7.036503046092568
1015900,7.5576786525446185
1017876,6.983491780058915
1017956,7.232771354872946
1018097,7.492108164283378
1018099,7.3305231319270145
1018597,6.484066932075543
1018598,6.581133641641444
1018942,7.30668640611535
1019079,7.5141658321777
1019557,6.515529266374319
1019561,7.233544003667833
1019895,7.133486704297721
1020061,7.501093939383821
1022634,7.341544663671872
1023611,7.248710128247167
1023616,7.025952399085904
1023972,7.433123536914034
1024069,7.66007434041617
1024084,7.725829185808617
1024140,7.040959586378917
1024144,7.183510243452947
1024195,6.635886546692684
1024222,6.681324438270379
1024251,7.420360342771024
1024305,7.204786371940096
1024465,7.535933710008399
1024561,7.433842357656692
1024746,7.309104413090733
1024750,7.059919425900219
1024914,7.442141644082775
1025292,7.51313929181376
1025325,7.4491017508367054
1026174,7.185322659854703
1026194,7.464898840352925
1026401,7.35180055222608
1026627,6.931450753761061
1026749,7.297100903398669
1027237,7.359495502486473
1027389,7.19604685699885
1027517,7.37651112139879
1027519,7.266569099184792
1027965,7.339515047203161
1028157,7.233269384523986
1028371,7.2425612541956355
1028856,7.296615926509572
1029091,6.840632561548109
1029094,7.229999598092492
1029317,6.902869902569972
1029549,7.4117827355585035
1029552,7.512116681446004
1029705,7.219365738870865
1032250,7.448496747467543
1032782,7.436385082249979
1032822,7.135687294168941
1032848,7.055321894771305
1032925,7.118997125312447
1032991,6.912200593203654
1033986,7.1627729537752165
1034155,7.007504091607219
1034197,7.341858419950482
1034199,7.544971676154068
1034206,7.464165078214455
1034437,7.405887468542165
1034469,7.5317252938129045
1034473,7.45853674005867
1034479,7.181245938849688
1034534,7.243291478298984
1034954,7.071163104935069
1035049,7.358822112874279
1035170,6.58770899358781
1035812,6.530252540716976
1035816,6.467549419328138
1035942,6.844061448315658
1036162,7.379300389505939
1036283,6.8059756297975
1036562,7.506168033426549
1036566,7.5070218205634
1036795,7.2956142093214424
1036798,7.056418573019879
1036801,6.915751477429014
1036831,7.404421560184888
1036950,7.373902188854318
1037194,7.337974269197076
1037854,7.44064895932585
1037861,7.3741253542056935
1038203,7.16893002682373
1038285,7.139575486363509
1038379,7.4653148784033565
1038448,7.46931981776257
1038477,7.195495097956356
1038539,7.341704059225192
1038718,7.444871715677318
1038745,6.5561556041044495
1038888,7.475836802205336
1039017,7.378303283380543
1039127,7.379022719354165
1039208,7.3741638092737505
1039212,7.232049693183476
1039453,7.141383497516205
1039456,7.0377304559775675
1039656,6.7114478047067365
1039689,7.03958978215365
1039765,7.284935027204805
1040040,7.2093695828246664
1040055,7.060426577171385
1040259,7.053422229490687
1040399,7.157486097477609
1040423,7.105921639202007
1040582,7.190200567263725
1040945,7.2820753543845544
1041005,7.325467054687326
1041095,7.321140582924951
1041117,7.460390952381905
1041336,7.274934192223894
1041558,6.813211985900925
1041608,6.326301900973613
1041677,6.9487022699265
1041694,7.138196904916934
1041709,7.27263962858086
1041901,7.557410723146288
1042062,6.798848369483517
1042101,6.554536729875645
1042108,6.615175160851466
1042167,7.203061079449371
1042172,7.287656711805705
1042309,6.9221131214722655
1042333,7.127326432546472
1042708,6.578874141670546
1042799,7.181622825146958
1043011,7.084926409007921
1043212,7.126595071712723
1043338,7.40812327523915
1043443,6.9765913268926605
1043477,7.135530422849763
1043544,6.634225928083599
1043584,7.454071749293763
1043586,7.531084597775281
1043689,7.444199892961899
1043691,7.338989930643256
1043798,6.582392467649752
1043801,6.679509454194311
1043804,7.366042889123914
1043828,7.448659437732601
1043873,6.626235126469896
1043876,6.898230131799116
1043932,6.369019293025005
1044002,6.827409621186957
1044008,6.579326303111667
1044014,6.5564016222361
1044019,6.506069298152121
1044023,7.110578434135535
1044080,7.515778615262679
1044083,7.16384262037281
1044275,6.6970238445243115
1044525,7.371031879609095
1044562,7.308564904870004
1045230,7.1667269130582065
1045503,6.901013167452588
1045614,7.241075249162942
1045862,7.300339420515005
1046029,7.241304804440522
1046262,7.337034609568009
1046430,6.439694075413362
1046504,7.3956363901558255
1046740,7.426846563807464
1046741,6.962630808379574
1046890,7.090540240412928
1046933,6.783717183837513
1046937,6.720400501009194
1047108,7.336243198727097
1047126,7.4630306120285965
1047237,7.451899247605407
1047400,6.326959081217705
1047404,6.401608272166526
1047405,7.088653162780071
1047411,7.324401274991359
1047483,5.967745327276734
1047485,5.8472842518879276
1047486,5.98574580525071
1047716,7.007698292562917
1047957,6.869289815703789
1047962,6.8067541092152
1048054,7.416173102807882
1048061,7.3564381010559075
1048734,7.106744863820339
1049017,7.170522386673564
1050006,6.8051111068788135
1050009,6.511181217508279
1050171,6.916550628244743
1050188,6.968064465535966
1050411,6.80049549828497
1050797,6.798375334349355
1050996,6.61337424555832
1051005,6.278998449019548
1051272,7.440196227277223
1051444,6.993703071953551
1051537,6.9797208422711705
1051705,7.034866932504596
1051710,6.364535122493204
1051774,7.081851223708845
1051835,6.856115580059422
1051837,7.361496381147013
1051839,6.810116796971064
1052037,6.2983577497168755
1052039,7.150472481985575
1052043,7.254578982959709
1052818,7.138082100890853
1052874,6.754702134640454
1052877,7.1096552926204275
1053050,7.23510641848762
1053223,7.61612588321045
1053225,7.463662041906346
1053226,6.505158379109222
1054406,7.085783859370903
1054408,7.026092958870377
1054417,6.831964384407559
1054421,6.619399469372726
1054538,6.979270842280458
1054760,6.491762869074108
1054764,6.747371782856115
1054768,6.648788382527609
1054772,6.64544890340779
1055657,6.627581118836962
1055660,7.210417723080302
1055673,6.61357253763834
1055828,7.535864334174114
1055831,7.514387314770544
1055834,6.995422710434591
1055907,7.029135615105338
1055911,7.023379780348916
1056005,7.518323289635755
1056027,6.4452987276394245
1056031,7.5469831721444685
1056050,7.537146649141079
1056270,7.21929599342582
1056276,7.604470739177738
1056377,7.275628426978891
1056487,7.273143065829929
1056493,6.816067201111102
1056499,7.350031119051264
1056677,7.173004501798268
1056927,6.774021586181486
1058324,7.384375308672576
1058471,7.455842814364189
1058610,7.539725460955553
1058686,7.102530011215954
1058793,7.236577997331751
1059128,6.695827622971455
1059136,6.54133042532694
1059384,6.991156739629834
1059736,7.541593937374065
1060133,7.425030630050741
1060611,6.421104368194358
1060613,6.64140103488112
1060782,7.223062569656517
1060924,6.554131707329673
1060928,6.428068681735203
1061062,7.561853084880475
1061144,7.310411782185927
1061425,7.3110512106380074
1061503,7.231029462661207
1061592,7.289870397751108
1061597,7.488392681241183
1061599,7.589916816583459
1061677,7.270007571870223
1061718,6.99722143800388
1061817,7.092759562341712
1061943,7.3928543630954024
1062041,7.05774710627365
1062648,7.255566207666752
1062652,7.231170238271445
1062826,7.3861471747261565
1062827,7.454826276439102
1062851,7.108242710986641
1062852,7.246395334684932
1063142,7.250906997128963
1063143,7.2712786866764905
1063408,6.89972648015733
1063477,6.709095200822242
1063484,7.188732931317972
1063487,7.153196685863583
1063641,7.210393924457044
1063646,7.105697890533872
1063648,7.34338021583105
1063652,7.393783787373156
1063657,7.344324949017303
1063661,7.344324949017303
1063666,7.374228135879867
1063671,7.223568990178032
1063686,7.272254400529176
1063688,7.403186722591191
1063983,7.2802378909281895
1064033,7.458597330711907
1064100,7.159380322778257
1064116,7.217972365141102
1064352,6.990682720849437
1064381,7.211502701750403
1064479,7.125590680330541
1064832,6.39017687767984
1064890,7.559246963131397
1065239,7.366617278815042
1066603,7.283774192037576
1066606,7.403410162732832
1066680,7.3770208529784975
1067041,7.1928980190803316
1067043,7.219930437064777
1067045,7.1273743123093425
1067047,6.972830843685905
1067061,7.4324978176272625
1067065,7.290459221745381
1067068,7.236672001601791
1067071,7.199080228424375
1067406,7.133856941427709
1067603,7.1796810532293325
1067760,6.9434657492046306
1067771,7.099813948005002
1068062,7.0508552363878305
1068790,7.0747579397099365
1069987,7.328452385670271
1070715,7.347904155047664
1071374,7.213031828182099
1071379,7.18905725889844
1073083,7.212303616701453
1073085,7.122261266432259
1073619,7.115583432673624
1073774,7.076292184685611
1073776,6.996881679865751
1073780,6.901091421261722
1073781,7.0628557111794255
1073784,6.967198784218033
1073788,6.967198784218033
1073790,7.129706675190304
1073792,7.087712714875158
1073794,7.251708397935136
1073796,7.079518783079869
1074006,7.102304735732182
1074221,6.478443294870562
1074328,7.0244307507615655
1074385,6.359684385633418
1074440,6.378501935170601
1074919,7.062371787647284
1074925,7.214605517173143
1076406,6.832451795453453
1076594,7.123930263833692
1078477,6.755214025371526
1078702,6.991246852734751
1078705,6.384944560907478
1079471,6.38108527484941
1079662,6.966332231882925
1080125,7.263401280997066
1080341,6.949951115311652
1080441,7.380284238050034
1081126,7.3827838851125485
1081189,7.3270727628097525
1081273,7.054379706564454
1081304,6.5198900016741375
1081332,6.932474873700994
1081722,7.01378040215752
1081729,6.868982642521361
1082056,6.918553738521773
1082152,6.853987135530731
1082221,6.984650098319761
1082589,7.032296023573599
1082593,7.459236089169656
1082874,7.389673348455406
1083817,7.114914169037372
1083906,6.920603979435983
1083933,6.8132496445257775
1083938,6.764817386279454
1084401,6.9447553239538395
1084968,7.057938712044779
1085647,7.412540317666933
1085703,6.273879008823807
1085831,6.982678337670686
1085906,7.226613549148892
1085910,7.402879784150693
1086180,7.330381811244081
1086331,7.317184258003458
1086358,7.244237557928544
1086477,7.33768107283341
1086527,6.842043174983855
1086926,7.214959949551708
1086928,7.03642377468747
1087486,6.950333606558715
1087599,6.927201389068095
1093340,6.260132273095519
1094269,7.070104984379325
1096527,7.060649086950306
1100323,6.332191485923426
1100416,7.081246796608415
1104926,6.634672222565676
1108154,6.944273762068274
1110050,7.3614706336235844
1110188,7.386777699604031
1110189,7.40853137690924
1110301,6.817800345746711
1121233,6.8227950309274465
1138353,6.82504301663158
1138891,6.6528002072592045
1140289,6.878387908500853
2000427,6.803832454465602
2005489,6.7076154761437445
2005491,6.760132059959652
2005634,6.940693360408293
2007711,7.058815269899813
2008305,7.492325371873253
2008637,6.944940643766607
2008638,6.941571251775507
2008639,6.986890785048468
2008854,7.099140607109509
2008997,7.228733450174473
2009599,6.601036321599153
2009601,6.608004517429399
2009731,6.94295354309717
2011639,6.852901127199684
2013423,7.164505925793771
2014333,6.134272901776905
2014701,7.197874711443153
2014705,6.908489365421188
2014713,7.094536116340777
2015699,6.925132033206715
2015761,7.395268543865967
2018150,6.8410312066308245
2018622,7.303864077862275
3000744,6.986534609295094
3001700,6.94586306788964
3001701,7.231098996062448
3001828,7.09871427213108
3001829,6.379329010470878
3002222,7.386902706793226
3002352,6.5835494973782644
3003249,5.997772468318752
3003616,6.89006028416843
3005645,7.578135582699135
3005669,7.146510716653487
3005672,7.208299618291553
3007335,6.718988026496836
3007355,7.376114140428555
3007972,6.151511422402077
3008022,6.43720368407125
3008590,6.479437681752787
3010729,6.529936465325529
3011675,7.346309399971219
3013183,7.226398682608095
3034703,7.345565909425843
4000673,6.714668614373938
4000674,7.677465222360574
4000781,7.791249037686741
4000820,6.874644184575397
4000822,7.345557023336552
4000824,7.622090693566211
4000826,6.801295405471825
4001145,6.636088914116227
4001566,7.403404584418867
4001567,7.402932782017451
4001665,7.573054140082844
4001823,7.20466784223321
4001825,7.726982291961283
4001909,7.559342090185794
4002004,7.222473737693788
4002211,7.509286429884291
4002212,7.332250078350671
4002517,7.523602463147261
4002784,6.797492793772022
4002933,7.505428408238915
4003043,7.419900707525089
4003044,7.26166046169287
4003045,7.019625107553877
4003046,7.198780332630912
4003225,7.133057517609717
4003704,7.202432542253962
4003818,6.699253371244161
4003994,6.6619058706135945
4004200,7.133740113635655
4004306,7.495820911310336
4004308,7.089551409767438
4004312,7.618663044010496
4004319,7.2278222265398595
4004320,7.100330519409893
4004518,7.6247567387618105
4004521,6.813424434828333
4004524,7.632759502387643
4004527,6.798916793655625
4004530,6.844959333854417
4004537,7.225136627032456
4004718,7.29914270777705
4004887,6.453925677997023
4004903,6.9775068705911725
4005043,7.745243843463524
4005046,7.589241430779205
4005123,7.0057560991482255
4005263,7.435366829567112
4005631,7.802434341034708
4005633,7.188838824340244
4005677,6.96318468559269
4005830,7.588805800187518
4005856,7.29278282413467
4006000,7.438190488450405
4006095,7.726982291961283
4006098,7.479414700893489
4006106,7.114684717620725
4006223,6.609413820167369
4006227,7.032473696964649
4006231,7.508874656369611
4006235,7.689993506466708
4006590,7.283149098064888
4006706,7.541851873062701
4006709,6.64643391908336
4006713,6.9605345042800675
4006716,7.2479515615291685
4006729,7.215172903915093
4006736,7.3887986099236285
4006740,7.528101110203466
4007170,7.10462511509427
4007577,7.177294977059954
4007640,7.406909856814922
4007693,6.698477923218723
4007872,6.773372533857538
4007918,6.695664064832462
4007979,7.329788233825354
4008054,7.474911196529671
4008059,6.7457267213089285
4008076,7.233694254170066
4008130,6.261376501634658
4008253,6.784040046381591
4008336,7.106671420689918
4008454,7.206779353674236
4008497,7.162395703762446
4008723,6.554983860319858
4008881,6.723895605914784
4008975,6.843782873151586
4008986,7.00183294797267
4009178,7.120819801317595
4009185,6.68767743625244
4009493,6.460223111962787
4010360,6.2679258826430555
4010364,6.299759232928466
4010374,6.297150275124629
4010544,7.222362865252493
4010546,6.887348510819377
4010780,7.315536878562999
4010783,7.287978818438671
4010785,7.007646845244997
4010911,7.332027635957884
4010912,7.23813635689689
4010978,7.108938815267856
4011329,7.269796619503477
4011528,7.247548224931842
4011599,7.3841343938149535
4011697,7.391089428014343
4011740,7.547750333206907
4011744,7.370726157949415
4011748,7.395568102786163
4011752,7.491077589712033
4011823,7.260630910772297
4012028,7.146424938979662
4012135,7.348457754088986
4012137,7.510723426379294
4012140,7.275830061592328
4012142,7.044430235305698
4012596,7.535712187307012
4012725,7.142839983362116
4012728,7.197964771370092
4013340,7.189042510052554
4013344,7.234952229021502
4013624,7.364049238720768
4013966,7.6687945473788295
4014047,6.545767505816507
4014121,7.402349259306476
4014138,6.958874729182407
4014191,7.115664399211617
4014465,7.269093697920667
4014467,7.338650449418944
4014730,7.743995685987461
4014785,6.499832540279471
4014895,7.257478298375422
4014935,6.526935762956342
4014937,7.595651820607591
4014939,7.555438817973142
4014941,7.536680424455578
4014943,7.4943310119707185
4014968,7.034536903554654
4015133,6.691509425684754
4015135,7.45320119237183
4015187,6.802348248530638
4015682,7.436405551514333
4016024,7.029707887617468
4016421,7.260073305057668
4016442,7.647194139580598
4016445,7.607177285662921
4016771,7.060322758094606
4017670,7.108135369893345
4017782,7.4581860832556774
4018549,7.471878643432478
4018704,6.985466136523259
4018755,7.2725196709661954
4018758,7.208777042861085
4018845,7.323648964939535
4018992,7.579605164958838
4019166,7.271844308180086
4019248,7.338080405749865
4019646,6.959586823191831
4019856,7.2389043608040815
4019900,7.041967362232534
4019947,6.937741203345558
4019949,6.969676093092683
4019952,7.383046346640625
4019956,7.083076464970273
4020120,7.387840200942331
4020231,6.8085129597685325
4020241,7.324747523054253
4021227,7.678802065488656
4021228,7.59020352036424
4021247,7.246386900237808
4021261,7.239161113573765
4021447,7.229319615103533
4021494,6.549833358320418
4021543,7.520555358552411
4021549,7.0430846644806255
4021722,7.024180227865152
4021890,7.31205653615325
4021984,7.1085993183754095
4022072,7.243853903200487
4022630,7.2610052080436205
4022990,7.333617345078292
4023097,6.913466768086761
4023647,7.207877734333399
4023650,7.243889560846365
4024140,7.4350843883010995
4024547,7.385910189604967
4024552,7.02029300133117
4024634,7.19087044155651
4024635,7.291472875446427
4024636,7.42902737279719
4024976,7.178174516281913
4025234,7.517385713782622
4025755,7.050350422210608
4026350,7.148014914301327
4026461,6.924582130492407
4026734,7.093368283034515
4026738,7.17876680654499
4027685,6.430920832811299
4027748,7.380805662911266
4027750,7.258057957990292
4028104,7.45573983053337
4028133,7.636796659493701
4028142,7.637439912198381
4028387,6.799568783916797
4028836,7.580586410672142
4028841,7.3549893985391535
4029044,7.370737461331194
4029282,7.120724911106562
4029303,7.27621382972456
4029306,7.240013559562868
4030171,7.350305180705323
4030402,7.207180480849874
4031028,7.4148588078617745
4031165,7.256829048924445
4031175,7.28093479160284
4031183,7.008754627199747
4031185,7.3772931007517455
4031193,7.5322148398241024
4031453,7.214750662283125
4031621,7.4133578546990915
4031627,7.442411497774926
4031713,7.189602769028748
4031716,7.440800120075954
4031718,7.13439664796584
4031721,7.440800120075954
4031738,7.244371932412106
4031742,7.284494048016686
4032112,6.621781755997305
4032116,7.228160993802939
4032120,7.55569210930408
4032278,7.259351186793211
4032397,7.163110840622955
4032502,7.30856446799616
4032506,7.55984819889713
4032511,7.418635126220714
4032959,7.303197674757518
4032962,7.256790339438198
4032964,7.1384841207675125
4032966,7.153113169065756
4032968,7.289050869412765
4032970,7.174038296434388
4032982,7.056378523025941
4032984,7.255211632599775
4033756,7.477113464514481
4034013,7.082933384633726
4034990,6.272341514140161
4035609,7.063244655347528
4035684,6.725178663499684
4035778,7.20967101984281
4035839,7.117778546545028
4035973,6.823818932237247
4036193,7.028971099087123
4036340,7.271322772464387
4036342,7.470397147761619
4037323,6.609986476517127
4037330,7.1923902884158695
4037583,7.483972685331809
4037586,7.351704970827721
4037846,7.403365478414871
4039789,7.404613916324877
4040762,6.266970857871007
4040766,6.248762747800797
4040819,7.408109999884651
4040821,7.196946349071491
4043603,7.127245111494735
4043607,7.212300480612918
4043611,7.29267331009286
4043770,7.271322772464387
4067927,6.710401568086515
4073498,6.089105739035614
5001052,6.84453923732799
5001842,6.261499357467784
5001843,6.261499357467784
5002416,6.169934168722774
5002417,6.684489784963076
5003638,6.822431606231802
5003639,6.925222351064864
5003640,7.287021313820501
5005471,7.184425207427443
5006125,7.21148778779979
5006865,7.07468419315763
5007499,6.294505418312705
5007514,6.8628989927739905
5007705,6.9653259788518955
5008333,7.359558945286793
5008422,7.247207998961358
5008427,7.043238513340656
5008429,7.0633482330613955
5009076,6.78039299313385
5009313,7.145315754598417
5009390,7.439320746985637
5010056,7.162780383169059
5010058,6.893608525170989
5010060,6.8712443134275185
5010070,6.646118221041447
5010073,6.916510740153305
5011455,7.336480318562487
5011464,7.442900354878962
5011885,7.390366568848659
5012039,7.045321609959338
5012310,6.918002712544563
6000586,6.8265769252570685
6000843,7.015511121211673
6001659,7.3718775488091906
6001725,6.881030995355749
6002184,7.5126449356424985
6009507,7.096156481306153
6009511,7.101650341664371
7001497,7.269287168105558
7001804,6.331295627023801
7001910,7.340327727707486
7002632,6.993238843926841
7002663,6.235080452914842
7002725,6.407350240294711
7003330,7.550204201379229
7003331,7.534083957295608
7003584,7.33243196209926
7006050,7.281174521753487
7006587,7.054823416753595
7007570,6.347754375730759
7007673,6.5240180729941315
7007677,6.524223760203366
7007681,6.654298674219472
7007742,7.108782159835363
7007834,7.258820021674438
7008625,7.287228868357223
7009744,7.237659455853416
7010261,7.644872770928661
7011266,7.1331260680243584
7012062,7.325626407007809
7012095,7.20505382984447
7013468,7.244299529444583
7014157,7.253163388521639
7014537,6.664880607309922
7014649,7.055743709837335
7017832,7.377358422115288
7017838,7.269639706060393
7018252,7.043165119151798
7018479,6.4555817481287665
7018485,6.85968840729214
7018491,6.746785592711949
7018841,7.515970112603574
7019131,7.272766471426545
7019685,7.350901780872056
7020813,7.238765210669684
7021140,7.390078748039647
7021335,7.256295604615677
7021635,6.821216420565344
7021653,7.294071178243286
7021657,6.953519637274361
7022767,6.609261670473543
7023613,6.8613876324582765
7023848,7.140360330602217
7025431,7.128889945774646
8004199,7.363145824839603
8004483,7.3363468590925835
8004484,7.17509603406784
8005020,6.662147701572625
8006214,7.162186334182605
8007642,6.923372948412018
8007908,6.409822461131511
8008227,6.986056071762824
8008999,6.855353411932894
8009339,6.551831130808968
8009411,7.238564093406351
8009572,7.32361224729543
8010260,7.203877006229496
8010745,7.335026023661063
8010752,7.364900617257769
8011231,7.381642251791503
8012069,7.1579290155366495
8012947,7.337855421464244
8015024,6.867373295147593
8015095,6.782622404457674
8015757,6.603400979965793
8015760,6.837227794636297
8016178,7.165030146107282
8016866,6.7087148101815215
8019408,6.687132184380049
8024837,7.402455817944823
8025161,6.853017475554831
8025163,6.63374548399268
8025165,6.454244427709115
8025402,7.416416667510298
8026414,6.464525269510054
8027281,6.9932573899517605
8027431,6.793891461671799
8027434,6.835368051910849
8027543,6.657566556873638
8027643,7.142182021220089
8028975,6.922069356658523
8029399,7.274821632504383
8029715,7.300359082656126
8029718,7.097917736322581
8029721,7.2989388333162815
8030698,7.478116857148739
8030700,7.500135071854408
8032625,7.506384611728219
8033809,7.4920169867719535
8037383,7.3869034479853966
8039094,6.863949974003376
8039097,7.131685502606666
8040080,7.233165545141986
8040458,6.3735638013595235
8040926,6.534531218516378
8040930,6.736978756951694
8041152,7.022450522810152
8041736,6.702874964286293
8041741,6.5526639854023685
8041745,6.594430248914485
8041754,6.690446286514645
8043000,7.164898918405122
8043739,7.036919665787156
8044470,7.141497890042471
8044834,7.020156460703201
8046270,7.373959092320679
8048002,7.600063157201946
8048007,7.499389686600464
8048011,7.5310156564952475
8048328,7.342484591678561
8048331,7.481530045252038
8049318,7.618458164556398
8051848,7.617661784193828
8051856,7.567939109565284
8053924,7.560797069213683
8060222,7.03521868007083
8067038,7.345918487193946
8067220,7.536963224737799
8067353,7.445008864335932
8067355,7.4385070285670025
8067357,7.4385070285670025
8067605,7.310404326422126
8068184,7.553670100962881
8074591,7.430919129293214
8074593,7.3843445013024684
8074594,7.397189409118727
8089243,7.411497819408043
8089246,7.3803222859858195
8089249,7.397189409118727
8089250,7.411497819408043
8089253,7.408720252476073
8089254,7.460162151859881
9000208,7.362659900589794
9000209,7.390949804492487
9000371,7.137513613368425
9000412,7.264918292611219
9000826,6.336500901542305
9001845,6.848001432487321
9001970,6.427178857834209
9001971,6.372587644948766
9001972,6.373754374235413
9006047,7.047688373236027
